county,lat,lng,state
Clay County,38.7340694,-88.4910693,Illinois
Minnehaha County,43.6680284,-96.7837626,Dakota
Durham County,36.0181316,-78.8751582,North Carolina
Butler County,39.4233043,-84.5936897,Ohio
Guthrie County,41.6721976,-94.4985983,Iowa
Perry County,34.9616474,-92.8757514,Arkansas
Union County,37.637247,-87.958036,Kentucky
Scott County,44.6506998,-93.5025726,Minnesota
Carter County,36.9303011,-90.9598933,Missouri
Washington County,37.7310874,-85.1750475,Kentucky
Madison County,34.1307533,-83.1817407,Georgia
Clark County,39.9229676,-83.7905959,Ohio
Howard County,37.4703117,-96.2636066,Kansas
Camp County,32.9723128,-94.9852858,Texas
Weakley County,36.2902404,-88.7263475,Tennessee
Davis County,28.7997003,-98.7572472,Texas
Douglas County,47.7652709,-119.6075365,Washington
St. Croix County,45.0312388,-92.4679305,Wisconsin
Washington Parish,30.8337523,-90.0721467,Louisiana
Hodgeman County,38.0875979,-99.900952,Kansas
McIntosh County,46.1097938,-99.4243411,North Dakota
Crawford County,37.503889,-94.8652466,Kansas
Sioux County,46.0654725,-100.978187,North Dakota
Rockingham County,42.9966675,-71.1003143,New Hampshire
Marengo County,32.201002,-87.7569365,Alabama
Franklin County,39.4149034,-85.0563234,Indiana
Moffat County,40.6083135,-108.252345,Colorado
Webster County,37.2895151,-92.8792111,Missouri
Newton County,30.8118989,-93.740504,Texas
Pope County,45.5850258,-95.4469471,Minnesota
Perry County,32.6421387,-87.2876639,Alabama
Fairfield County,41.2943069,-73.37486,Connecticut
Hempstead County,33.6949319,-93.6929825,Arkansas
Otter Tail County,46.4184196,-95.713142,Minnesota
Calloway County,36.6257937,-88.271076,Kentucky
Dillon County,34.4014089,-79.3864339,South Carolina
Neshoba County,32.7237573,-89.103199,Mississippi
Muscogee County,32.4840651,-84.8502167,Georgia
Floyd County,38.299,-85.8933233593055,Indiana
Jasper County,32.0216075,-89.1132111,Mississippi
Taney County,36.6563729,-93.0665776,Missouri
Carroll County,42.0193628,-94.860335,Iowa
Prince Edward County,37.2293293,-78.4628573,Virginia
Athens County,39.355589,-82.0610404,Ohio
Hickman County,36.6903525,-88.9587214,Kentucky
Forsyth County,34.2547245,-84.1385423,Georgia
Benton County,44.494937,-123.4065679,Oregon
Saguache County,38.0945348,-106.3563372,Colorado
Oakland County,42.6618842,-83.3804439,Michigan
Coconino County,35.9363252,-111.6948197,Arizona
Glades County,26.9328123,-81.1895983,Florida
Moore County,35.3054614,-79.4761236,North Carolina
St Clair County,42.9426715,-82.6283554,Michigan
Clark County,40.3962004,-91.7362195,Missouri
Sitka City and Borough,57.4086082,-135.4596206,Alaska
Marquette County,43.8122244,-89.3926785,Wisconsin
Johnston County,35.5285816,-78.3768021,North Carolina
Wayne County,41.6264414,-75.3045103,Pennsylvania
Woodford County,40.8145359,-89.2074215,Illinois
Carroll County,39.441912,-93.516971,Missouri
Stutsman County,46.9596318,-98.9742609,Dakota
St. Mary Parish,29.692329,-91.442465,Louisiana
Culpeper County,38.4912207,-77.9618216,Virginia
Reynolds County,37.3762658,-90.9659462,Missouri
Rappahannock County,38.6926326,-78.1495818,Virginia
Gage County,40.2469449,-96.7021336,Nebraska
Callahan County,32.2810409,-99.3612437,Texas
Lunenburg County,36.9445279,-78.2562001,Virginia
Brule County,43.6848301,-99.0538876,Dakota
Foley County,29.7091746,-98.1436746092667,Texas
Sussex County,38.6908097,-75.3691421,Delaware
Columbia County,33.1938586,-93.2344337,Arkansas
McCormick County,33.8795325,-82.2797719,South Carolina
Benton County,30.4866094,-82.6606833,Florida
Carlton County,46.5799933,-92.7206334,Minnesota
Kiowa County,34.9425062,-99.019906,Oklahoma
Noxubee County,33.1190254,-88.5916703,Mississippi
Nowlin County,44.0497101,-101.302641,South Dakota
Cherry County,42.5560174,-101.1503042,Nebraska
Monroe County,34.6778982,-91.2289578,Arkansas
Wake County,35.7979355,-78.6118311,North Carolina
Franklin County,38.5720008,-95.3184483,Kansas
Isabella County,43.6306545,-84.8468516,Michigan
Clark County,44.7188146,-90.6214928,Wisconsin
Hanson County,43.6615541,-97.7945361,South Dakota
Butler County,36.7151346,-90.4146358,Missouri
Todd County (1890),43.184924,-100.7438395,South Dakota
Adams County,43.9462246,-89.7836456,Wisconsin
Columbia County,46.2947665,-117.9174697,Washington
Menifee County,37.9357602,-83.6014187,Kentucky
Isle Royale County,48.0073825,-88.8289875184977,Michigan
Essex County,37.9140592,-76.9326385,Virginia
Fayette County,35.1739357,-89.4175416,Tennessee
Wilson County,29.1589961,-98.1251465,Texas
Lincoln County,37.5449476,-114.8764448,Nevada
St. John the Baptist Parish,30.1141748,-90.5276838,Louisiana
Sebastian County,35.1770785,-94.2654285,Arkansas
Johnson County,38.7295547,-93.8161034,Missouri
Augusta County,38.1793809,-79.1525761,Virginia
Madison County,38.811063,-89.9017112,Illinois
Chesterfield County,34.6500578,-80.1417843,South Carolina
Estill County,37.6896864,-83.9407279,Kentucky
Wilcox County,31.9523021,-87.3005169,Alabama
Morrison County,45.9926837,-94.2554658,Minnesota
Lawrence County,35.2256914,-87.4016388,Tennessee
Outer Ketchikan,55.3430696,-131.6466819,Alaska
Waukesha County,43.0622536,-88.3123889,Wisconsin
Fairfax city,38.8506152,-77.3005455,Virginia
Northampton County,37.3688433,-75.9265679,Virginia
